customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating
4612,03-06-2019,YYC-DT,11,1.75,131.19,03-06-2019,02-11-2019,calgary downtown,Yes,62,1975.1,34.79,8,TRUE,,4.4
667,22-11-2024,YYC-DT,,,108.39,22-11-2024,16-08-2024,Calg Downtown,0,5,141.86,33.21,14,0,None,2.9
10518,31-01-2021,YYC-NW,2,0,223.07,31-01-2021,28-03-2024,CALGARY NW,FALSE,5,343.75,70.99,3,FALSE,None,3.9
6911,13-04-2023,YYC-SE ,17,2.95,332.6,13-04-2023,19-08-2023,CALGARY SE,0,24,2248.59,92.57,16,0,,
11061,14-11-2019,YYC-dt,15,0.73,40.07,14-11-2019,20-09-2021,Calgary Downtown  ,No,80,4276.72,53.17,11,TRUE,WebsiteIssue,4.4
4808,12-08-2023,YYC-SE,13,2.55,121.13,12-08-2023,18-04-2024,Calgary Se,,15,1468.88,92.02,9,1,None,2.8
1243,15-01-2019,YYC-DT ,17,,53.15,15-01-2019,04-12-2022,Calgary Downtown,N,,5726.4,58.98,10,No,None,4.1
5929,19-06-2022,YYC-NW,2,0.95,130.25,19-06-2022,05-03-2024,calgary nw,No,5,144.68,49.18,2,N,None ,4
1475,09-08-2022,YYC-NW,,2.89,31.09,09-08-2022,23-05-2024,calgary nw,N,,2508.25,70.21,16,0,NONE,4.4
6058,18-01-2024,YYC-SE,9,0.85,89.89,,21-06-2024,CALGARY SE,,8,493.81,27.01,8,Y,,3.1
7510,08-10-2021,yyc-dt,13,0,204.88,08-10-2021,21-08-2023,Calgary Downtown,1,31,2370.73,80.88,8,FALSE,None,4.1
6234,04-06-2021,yyc-dt,12,1.13,321.58,04-06-2021,05-10-2023,Calgary Downtown,,49,1433.88,,13,Y,WebsiteIssue,
6842,09-02-2022,YYC-DT,19,0.04,106.78,09-02-2022,24-03-2024,Calgary Downtown  ,FALSE,47,4174.23,89.41,13,No,,
1954,14-11-2023,YYC-DT,14,0.63,219.77,14-11-2023,25-08-2024,CALGARY DOWNTOWN,,12,864.13,71.83,15,1,WebsiteIssue,4.4
10400,05-09-2021,ONLINE,,0,76.19,05-09-2021,12-11-2024,Online,0,26,728.02,28.6,8,FALSE,None,
9472,25-04-2021,YYC-NW,13,0,102.91,25-04-2021,07-04-2023,Calgary Nw,FALSE,49,2211.59,39.53,11,No,,4
2151,20-04-2021,YYC-SE,8,0,28.45,20-04-2021,04-04-2023,Calgary SE  ,0,31,,75.42,5,No,None ,4.6
3049,19-10-2019,YYC-dt,10,3.14,276.87,19-10-2019,17-10-2022,Calgary Downtown,N,36,2569.38,70.9,4,FALSE,,4.1
11743,12-08-2020,YYC-dt,,0,93.74,12-08-2020,09-12-2023,CALGARY DOWNTOWN,Yes,57,2713.95,46.64,17,No,None ,4.1
4221,08-07-2019,YYC DT,12,0,218.26,08-07-2019,18-09-2023,Calgary Downtown,FALSE,70,2638.56,34.2,15,FALSE,,4.1
2815,12-04-2024,YYC-NW,8,0,138.21,12-04-2024,04-08-2024,Calgary Nw,0,3,169.49,41.13,11,FALSE,None,4.1
7160,29-12-2021,YYC SE,3,0,137.39,29-12-2021,01-06-2022,CALGARY SE,No,6,574.66,85.28,1,No,,
11330,26-05-2020,YYC-DT ,15,1.55,141.52,26-05-2020,21-06-2021,Calg Downtown,,50,2913.14,,14,FALSE,None ,4
10780,14-03-2019,YYC-DT,21,1.17,145.57,14-03-2019,10-05-2020,Calg Downtown,FALSE,88,2277.98,21.75,20,1,late delivery,2.8
3185,03-09-2019,YYC-DT,8,,261.92,,17-05-2024,Calgary Downtown,FALSE,39,2452.39,61.67,3,,None,4.4
2517,,YYC-DT,10,2.39,16.72,17-06-2023,09-05-2024,Calg Downtown,TRUE,12,948.33,88.46,8,No,None,5.1
5510,28-08-2020,YYC-DT ,16,3.67,134.14,28-08-2020,03-09-2022,CALGARY DOWNTOWN,No,53,4359.89,82.87,,1,Rude Staff ,3.4
6235,09-09-2021,ONLINE,2,2.3,12.58,09-09-2021,14-02-2024,Online,FALSE,8,460.79,74.41,1,TRUE,Rude Staff,3.6
7214,22-01-2023,YYC SE,18,0,77.93,22-01-2023,11-08-2024,Calgary SE,FALSE,35,1019.96,55.94,15,FALSE,none,3.5
6316,20-04-2023,YYC-SE,,,139.98,20-04-2023,26-05-2024,Calgary Se,N,6,312.1,,,FALSE,NONE,4
5716,19-03-2020,YYC-NW,17,0.79,228.98,19-03-2020,21-02-2024,Calgary NW  ,FALSE,80,5181.44,62.99,15,1,Rude Staff,3.4
74,18-09-2020,ONLINE,,0.98,44.25,18-09-2020,08-04-2021,Online,TRUE,32,,74.41,5,0,None ,4.3
2386,28-09-2022,YYC-DT ,15,0,167.08,28-09-2022,04-10-2023,Calg Downtown,FALSE,27,2429.32,89.64,12,TRUE,None,3.9
3636,31-08-2024,YYC NW,12,1.26,49.05,31-08-2024,27-12-2024,Calgary NW  ,FALSE,4,283.36,154.78,13,N,,4.3
10797,03-04-2022,YYC-nw,10,0,111.99,03-04-2022,05-12-2024,Calgary NW  ,No,20,1000.55,53.54,7,No,NONE,3.7
4489,17-05-2020,YYC-DT,14,0,54.18,17-05-2020,,CALGARY DOWNTOWN,TRUE,42,2962.46,72.1,12,N,,3.7
8960,23-09-2019,YYC-SE ,10,0,121.41,23-09-2019,01-02-2020,Calgary SE,No,,2705.65,58.66,8,No,None,3.9
11217,12-01-2020,ONLINE,17,0.08,64.14,12-01-2020,29-09-2023,Online  ,FALSE,60,4048.74,134.6,14,N,,3.8
7715,28-06-2022,YYC-DT,11,3.12,101.86,28-06-2022,29-05-2024,Calgary Downtown  ,FALSE,18,1500.82,75.22,10,TRUE,,3
6368,24-05-2020,YYC-DT,10,1.31,249.61,24-05-2020,,Calgary Downtown,N,43,3268.42,75.04,10,,NONE,4.2
248,20-04-2024,YYC-DT,13,1.03,211.53,20-04-2024,11-09-2024,Calg Downtown,FALSE,7,408.6,38.5,10,No,None,4.5
6634,17-04-2024,ONLINE,11,3.44,182.98,17-04-2024,22-08-2024,Online,0,6,242.2,49.54,13,0,None,3.9
8495,17-05-2020,YYC-nw,,0,157.73,,28-05-2023,Calg NW,0,24,1812.79,70.65,8,FALSE,,3.3
3800,26-06-2024,YYC-DT,18,0,175.17,26-06-2024,04-10-2024,Calgary Downtown,N,10,,84.76,14,,None ,4.2
3270,04-08-2022,YYC NW,7,,148.33,04-08-2022,04-09-2024,Calgary Nw,FALSE,11,656,55.05,5,0,None,4.4
4568,17-10-2020,YYC-SE,16,,40.16,17-10-2020,02-11-2023,Calgary SE  ,No,66,4820.67,,16,Y,BILLING ERROR,3.8
5471,07-10-2022,YYC-NW,3,0,118.82,07-10-2022,19-02-2023,CALGARY NW,N,7,527.67,74.94,4,1,Late Delivery ,3.3
5235,21-08-2024,YYC-DT,4,1.95,27.78,21-08-2024,24-12-2024,Calgary Downtown,N,,0,0,1,FALSE,none,3.2
1942,04-05-2019,YYC-SE,16,0.94,201.57,04-05-2019,10-08-2020,CALGARY SE,N,79,5212.86,62.29,12,FALSE,,4
6321,03-09-2019,YYC-NW,16,1.72,35.8,03-09-2019,12-03-2022,Calg NW,,97,2578.76,53.64,20,FALSE,None,3.9
2069,,YYC-DT,18,0,271.45,19-08-2019,14-08-2022,Calgary Downtown,FALSE,106,3046.9,29.04,20,No,NONE,1.6
4124,01-02-2024,YYC-NW,4,0,195.24,01-02-2024,06-12-2024,Calgary NW  ,,4,235.72,186.39,3,No,NONE,4.3
2713,14-10-2022,YYC-DT,7,0,66.1,14-10-2022,09-02-2024,Calg Downtown,FALSE,15,916.68,65.51,,TRUE,None,2.7
927,26-09-2024,YYC-DT,7,0,33.93,26-09-2024,,Calgary Downtown,1,0,59.97,63.08,4,TRUE,BillingError,3.9
5564,16-09-2024,YYC-NW,12,0,232.24,,17-12-2024,Calg NW,0,3,188.65,58.86,9,FALSE,None ,4.2
8340,04-12-2021,YYC SE,8,0,131.32,04-12-2021,11-04-2022,calgary se,FALSE,17,1396.92,71.67,10,FALSE,NONE,
4502,04-02-2019,YYC-DT ,14,1.41,198.43,04-02-2019,14-11-2022,Calg Downtown,FALSE,66,2089.39,33.95,12,N,None,4.4
8967,08-11-2024,YYC-DT,14,4.08,148.24,08-11-2024,16-09-2024,Calgary Downtown,TRUE,3,104.51,,14,No,NONE,4.1
11742,,YYC-NW,4,0.95,247.12,07-07-2024,,calgary nw,N,1,67.88,67.2,2,N,,2.8
2821,13-05-2020,YYC-SE,7,1.55,75.69,13-05-2020,04-02-2021,Calgary SE  ,TRUE,29,1640.05,54.91,6,No,None,5.2
4955,03-02-2021,YYC DT,3,1.32,128.54,03-02-2021,08-02-2022,Calgary Downtown,,,719.82,,2,Yes,Damaged Book ,3.4
11676,17-10-2024,YYC-DT,11,0,24.39,17-10-2024,17-11-2024,Calgary Downtown,No,3,170.37,87.46,8,FALSE,NONE,3.9
4665,27-08-2020,YYC-SE,6,0.1,136.43,27-08-2020,,calgary se,FALSE,23,676.84,27.31,7,Y,Late Delivery,2.9
9840,06-03-2021,YYC-SE,,1.58,91.25,,11-03-2023,CALGARY SE,FALSE,50,1628.46,36.04,,FALSE,None,3.9
7252,23-10-2020,YYC-dt,11,0.71,277.53,23-10-2020,15-06-2021,Calgary Downtown,0,42,3063.21,,,Yes,DAMAGED BOOK,3.7
3609,,YYC-NW,3,4.2,110.38,18-02-2023,08-02-2024,calgary nw,FALSE,7,412.65,81.75,2,TRUE,Late Delivery ,3
1877,27-08-2023,YYC-DT,17,1.39,77.17,27-08-2023,09-04-2024,Calg Downtown,No,19,1284,66.1,18,FALSE,None,4.4
11858,08-06-2024,YYC-dt,8,0,187.39,08-06-2024,16-11-2024,Calgary Downtown,FALSE,4,306.21,76.48,,,,4.1
1023,11-07-2019,YYC-DT,9,0,253.48,11-07-2019,19-03-2020,CALGARY DOWNTOWN,1,35,1560.02,44.8,12,No,,5.2
9648,22-11-2019,yyc-se,13,0.68,225.19,,,Calgary Se,Yes,65,4117.32,59.5,12,No,None,4.6
1566,22-10-2019,YYC-DT,6,0,22.17,22-10-2019,01-07-2021,CALGARY DOWNTOWN,No,,1628.96,85.49,4,Yes,Website Issue,3.4
4980,24-02-2019,yyc-nw,2,1.02,151.25,24-02-2019,21-12-2022,Calgary NW  ,No,,602.28,52.5,0,1,,3.5
2357,26-04-2024,YYC-NW,3,1.77,95.14,26-04-2024,16-09-2024,CALGARY NW,No,2,84.41,40.73,1,FALSE,None,4.3
11542,10-10-2022,YYC-NW,4,0,53.3,,12-05-2024,Calg NW,FALSE,7,299.98,38.64,3,FALSE,none,4.1
11314,09-11-2023,YYC-DT ,2,1.46,124.22,09-11-2023,23-06-2024,CALGARY DOWNTOWN,FALSE,3,57.42,,3,No,none,3.8
6614,,YYC-DT,13,0.09,49.81,28-12-2019,15-08-2024,Calgary Downtown,FALSE,45,3359.06,74.6,9,FALSE,,4
11507,12-02-2019,YYC-NW,14,2.26,80.28,12-02-2019,,Calg NW,N,95,2510.05,27.3,9,FALSE,,4.2
11089,27-01-2022,YYC DT,12,2.21,177.49,27-01-2022,30-11-2024,Calgary Downtown,0,31,915.13,28.85,,TRUE,Damaged Book,3.6
1879,31-01-2020,YYC-NW,2,0.52,61.46,,24-02-2022,CALGARY NW,TRUE,22,1298.55,62.31,4,Yes,billing error,4.1
11506,28-06-2022,YYC SE,12,0.17,76.66,28-06-2022,16-12-2023,Calgary Se,No,30,2094.14,68.18,9,FALSE,none,4.6
6113,10-05-2024,YYC-dt,11,1.38,157.76,10-05-2024,21-11-2024,Calg Downtown,N,5,392.85,76.5,10,FALSE,None,3.8
8186,31-05-2023,YYC SE,1,0,139.67,31-05-2023,27-08-2024,Calg SE,FALSE,3,246.09,58.39,1,N,None,4
2164,24-03-2024,YYC-NW,5,1.2,162.33,24-03-2024,29-10-2024,calgary nw,Y,4,180.63,60.8,5,No,none,3.7
7483,01-07-2019,ONLINE,7,0,82.91,01-07-2019,10-09-2023,Online,No,44,2982.6,63.52,7,FALSE,,3.5
9138,10-02-2024,ONLINE,3,1.56,81.13,10-02-2024,30-09-2024,Online,TRUE,5,142.07,47.08,,TRUE,None,6.3
8169,21-05-2019,yyc-dt,20,0,79.06,21-05-2019,19-11-2021,CALGARY DOWNTOWN,0,99,2721.31,28.71,16,FALSE,None,4.3
4128,30-04-2021,online,4,1.2,96.91,30-04-2021,18-11-2023,ONLINE,N,7,213.93,,2,N,None,5
2031,15-11-2024,ONLINE,11,1.5,58.53,15-11-2024,21-11-2024,Online,N,3,117.06,42,8,No,none,3.6
3261,05-01-2023,yyc-se,12,0,310.89,05-01-2023,31-03-2024,calgary se,No,24,1636.63,68.08,16,FALSE,NONE,4
4400,,YYC-NW,4,0.49,290.03,03-09-2022,10-07-2023,Calgary NW,FALSE,11,647.45,,2,FALSE,,4.2
10319,19-11-2024,YYC-NW,13,,166.73,,23-04-2024,calgary nw,TRUE,1,,76.2,7,,None,4.6
283,23-01-2021,YYC-DT,,1.16,116.01,23-01-2021,01-02-2023,Calgary Downtown,FALSE,,3145.85,84.79,10,N,,4.1
8487,05-12-2021,YYC-DT,3,0,114.88,05-12-2021,31-01-2024,Calgary Downtown,TRUE,12,759.35,,,TRUE,Billing Error ,4.1
5899,21-08-2023,YYC-NW,12,0,167.73,21-08-2023,26-11-2024,Calgary Nw,N,13,950.67,,9,FALSE,none,4.2
3512,21-06-2022,YYC-SE,0,0.08,87.45,21-06-2022,28-02-2023,Calgary SE,Yes,10,304.3,34.69,3,FALSE,,4.7
6683,08-02-2020,ONLINE,15,0.48,168.25,08-02-2020,15-04-2024,ONLINE,FALSE,53,3062.37,56.84,12,0,None,
10963,11-06-2023,YYC-DT,1,0,95.85,11-06-2023,02-12-2023,Calgary Downtown  ,N,2,,87.62,3,0,,4
4598,09-07-2023,YYC-NW,11,0,109.15,09-07-2023,25-12-2024,calgary nw,No,13,520.28,41.23,5,,None,4.4
10217,07-12-2021,YYC-DT,4,0.14,194.15,07-12-2021,11-04-2023,Calg Downtown,No,,895.78,94.69,3,N,none,3.6
3190,23-05-2021,YYC-NW ,15,,140.67,23-05-2021,26-04-2022,Calg NW,1,,2414.54,64.97,12,FALSE,NONE,2.7
10512,15-03-2023,YYC NW,13,0.77,137.23,15-03-2023,,Calgary NW  ,No,18,,83.84,,N,None,5.2
3761,02-06-2021,yyc-dt,20,2.33,477.55,02-06-2021,11-03-2022,CALGARY DOWNTOWN,FALSE,60,3335.35,52.35,17,N,,3.8
3224,09-04-2020,online,19,0,246.64,09-04-2020,17-02-2021,online,FALSE,72,3805.8,55.12,12,,None,4
1404,01-01-2019,YYC-SE,7,1.04,110.35,01-01-2019,27-06-2022,Calg SE,FALSE,30,,60.92,4,N,None,3.5
8529,02-07-2021,YYC SE,3,,48.66,02-07-2021,08-08-2022,Calgary SE  ,N,8,259.38,34.46,,1,late delivery,2.9
9023,30-10-2022,YYC-SE,12,0,123.05,,05-10-2024,Calgary SE,FALSE,,1601.62,63.01,8,,None,3.1
5226,05-12-2022,YYC-NW,2,0.76,96.43,,28-06-2024,Calgary NW,FALSE,5,531.52,87.58,4,FALSE,,4.1
1799,08-02-2020,YYC SE,13,3.7,125.52,08-02-2020,22-04-2024,Calgary SE,0,59,4713.86,83.54,11,N,None,3.8
2196,02-03-2021,YYC DT,15,3.25,154.85,02-03-2021,25-09-2022,Calgary Downtown,N,,3493.11,85.21,16,TRUE,BillingError,3.4
1600,04-02-2020,YYC NW,7,0,116.17,04-02-2020,01-09-2022,Calg NW,N,33,,63.07,2,1,LATE DELIVERY,2.6
6409,23-09-2020,YYC-dt,20,0,122.89,23-09-2020,18-11-2022,Calgary Downtown  ,FALSE,76,3193.46,43.64,19,,NONE,4.3
5592,14-07-2023,YYC-DT ,4,0,32.69,14-07-2023,21-01-2024,calgary downtown,No,3,275.84,55.77,1,1,,0.8
8629,16-09-2023,YYC-DT,5,1.65,141.1,16-09-2023,23-08-2024,Calg Downtown,0,8,325.62,64.09,4,FALSE,None ,4
9373,19-06-2019,YYC-DT,16,0,120.58,19-06-2019,20-02-2022,Calg Downtown,0,,2261.21,,19,No,,4.9
3833,06-09-2024,YYC-NW,5,0,566.23,,28-12-2024,CALGARY NW,N,2,61.37,64.44,3,Y,Website Issue ,3.4
8392,,ONLINE ,3,0,41.62,30-08-2022,08-09-2023,Online,0,4,405.57,81.01,2,,None ,3.7
10653,23-06-2020,YYC DT,6,1.85,237.34,23-06-2020,24-02-2022,calgary downtown,FALSE,29,2393.91,78.72,5,FALSE,,
6373,02-06-2020,yyc-dt,10,2.2,128.78,02-06-2020,04-11-2021,Calgary Downtown,,30,2244.16,70.17,7,TRUE,RUDE STAFF,3.6
8501,04-05-2019,ONLINE,,2.83,208.41,04-05-2019,31-07-2024,Online,FALSE,79,4041.27,51.69,15,No,,4.4
7083,,YYC-DT,10,,261.01,23-09-2024,31-12-2024,Calgary Downtown  ,,1,55.9,51.36,8,FALSE,none,3.9
5138,26-12-2023,YYC DT,5,,106.63,26-12-2023,04-11-2024,CALGARY DOWNTOWN,FALSE,5,287.81,56.66,6,0,None ,3.9
65,16-01-2021,YYC DT,11,0,242.03,16-01-2021,,Calgary Downtown  ,Yes,38,3443.65,88,15,TRUE,rude staff,3.7
11801,14-05-2023,YYC-NW,14,2.62,86.9,14-05-2023,12-06-2024,Calgary Nw,TRUE,23,3385.71,64.63,13,0,None,3.8
10382,19-12-2020,YYC DT,7,1.89,318.71,19-12-2020,30-09-2021,CALGARY DOWNTOWN,TRUE,32,1467.48,46.69,6,Y,None,4
278,26-03-2023,YYC NW,,1.58,49.55,,,Calg NW,No,7,420.28,60.36,5,0,None,4
8433,21-06-2020,YYC-se,,,40.25,21-06-2020,19-08-2022,Calg SE,N,15,1169.02,198.76,3,N,None ,4.1
11209,07-02-2023,YYC-DT ,1,0,140.18,07-02-2023,,calgary downtown,0,3,,56.22,1,No,none,3.6
9846,24-06-2022,YYC-NW,4,0.9,109.39,24-06-2022,27-08-2023,Calgary NW  ,FALSE,,1149.05,79.81,,TRUE,LateDelivery,3.2
11325,26-11-2020,yyc-dt,14,,109.49,,26-03-2022,CALGARY DOWNTOWN,FALSE,49,2900.33,61.72,12,N,,4.8
2038,12-03-2024,YYC-NW ,3,0,34.72,12-03-2024,23-12-2024,Calgary Nw,TRUE,4,268.26,88.64,4,N,None,3.7
2365,21-06-2020,YYC DT,15,2.35,23.64,21-06-2020,18-08-2024,Calgary Downtown,No,64,1842,,9,FALSE,,0.2
3614,05-08-2022,YYC DT,2,1.99,155.07,05-08-2022,24-03-2023,Calgary Downtown,TRUE,5,248.8,61.58,1,N,,4.4
11376,03-01-2022,YYC-DT,7,0.29,338.97,03-01-2022,30-07-2024,CALGARY DOWNTOWN,FALSE,,,84.96,5,No,none,3.4
4740,12-10-2019,YYC-DT,3,0.1,388.26,12-10-2019,,Calgary Downtown,N,,721.76,72.82,3,FALSE,None ,
11651,20-03-2023,YYC-NW,16,2.22,65.07,20-03-2023,07-05-2024,calgary nw,0,26,,85.88,21,0,None,
6783,08-12-2022,YYC-SE,14,,224.58,08-12-2022,19-01-2024,Calgary Se,,22,1950.13,87.42,,No,,3.8
8904,20-09-2022,YYC-DT,2,3.82,151.63,20-09-2022,22-06-2023,calgary downtown,0,3,249.59,64.98,3,FALSE,NONE,4.2
1408,23-08-2020,ONLINE,6,1.13,138.27,23-08-2020,12-04-2021,Online,FALSE,24,1985.14,79,6,,None,3.8
95,28-06-2023,ONLINE,10,0,121.31,28-06-2023,14-10-2023,Online,,17,775.5,40.24,13,FALSE,NONE,3.6
10146,07-02-2019,YYC-NW,8,0.74,115.75,07-02-2019,28-03-2020,Calg NW,No,37,942.34,28.03,3,Y,None,2.8
11424,17-01-2021,YYC-DT,14,1.41,201.56,17-01-2021,04-08-2021,Calg Downtown,No,,1342.33,27.83,14,N,None,3.5
3494,20-07-2022,YYC-NW ,19,0,115.55,20-07-2022,03-12-2023,CALGARY NW,0,39,3575.48,88.85,16,Y,BILLING ERROR,4.7
9473,04-03-2021,YYC-SE,6,,190.54,04-03-2021,09-03-2022,Calgary Se,No,25,2108.54,88.21,5,0,None,3.7
2682,26-03-2022,ONLINE ,13,0,184.94,,,Online,0,35,1636.7,46.22,15,FALSE,,4
9876,25-03-2019,YYC-SE,13,0,15.55,25-03-2019,24-03-2022,Calgary Se,Y,,2627.78,33.52,11,FALSE,NONE,5.2
8711,05-02-2021,YYC-SE ,17,2.08,140.21,05-02-2021,01-11-2022,Calg SE,FALSE,49,3269.34,67.1,14,FALSE,,
8671,04-11-2024,YYC-se,8,2.52,336.05,04-11-2024,10-11-2024,Calg SE,0,3,129.68,63.72,4,TRUE,LateDelivery,3.5
10742,25-02-2019,YYC-NW,3,,147.99,25-02-2019,15-08-2021,Calg NW,FALSE,23,1830.75,78.67,2,FALSE,None,3.9
10507,10-03-2021,YYC-NW,,2.6,67.15,10-03-2021,06-06-2022,calgary nw,0,51,4318.01,80.97,21,FALSE,,3.6
10626,20-09-2021,YYC-DT,8,0,288.59,20-09-2021,,Calgary Downtown,N,,2109.37,,5,TRUE,LateDelivery,3.9
9206,19-02-2019,YYC DT,,,70.43,19-02-2019,,Calg Downtown,1,74,4183.81,54.71,13,No,None,5.2
1403,30-06-2021,YYC-DT,12,1.5,286.16,30-06-2021,20-06-2024,Calgary Downtown  ,,41,3796.17,91.39,9,No,None ,3.3
11010,24-04-2021,yyc-nw,16,,107.38,24-04-2021,09-08-2023,Calgary Nw,N,,,85.44,,FALSE,none,3.6
11120,13-03-2024,ONLINE,9,0,305,13-03-2024,,Online  ,0,4,327.22,66.12,8,TRUE,Billing Error,2.8
9934,25-06-2022,YYC-NW,7,,197.32,25-06-2022,16-01-2023,Calg NW,No,18,541.53,27.99,11,Yes,,3.7
8323,13-12-2024,YYC-SE,18,0.54,315.17,,26-11-2024,Calg SE,1,5,104.17,29.09,19,N,None,4.7
8175,03-09-2024,YYC-DT ,17,0,150.91,03-09-2024,07-12-2024,Calgary Downtown,,5,209.75,44.48,20,0,None ,4.3
4723,17-10-2022,YYC SE,6,0.82,73.09,17-10-2022,18-11-2024,calgary se,,9,812.34,78.73,7,TRUE,,
9859,27-02-2019,YYC SE,5,0,360.41,27-02-2019,03-03-2020,calgary se,FALSE,23,1403.32,58.2,5,0,None,3
7463,29-02-2024,YYC NW,6,0,61.46,29-02-2024,09-07-2024,Calgary NW,1,2,,,,Yes,,4.2
2600,09-10-2021,YYC-DT,16,2.27,161.14,09-10-2021,07-09-2022,Calgary Downtown  ,Yes,39,3782.56,96.53,9,Y,None,3.5
1301,06-07-2023,YYC-DT,3,1.18,33.61,06-07-2023,15-12-2023,calgary downtown,1,4,239.3,79.94,1,FALSE,None ,4.2
3554,17-01-2020,YYC-SE,,0,178.24,17-01-2020,18-07-2020,CALGARY SE,FALSE,76,4963.68,99.9,19,FALSE,None,3.9
872,04-10-2024,YYC-NW,14,1.24,207.38,04-10-2024,22-09-2024,CALGARY NW,0,1,144.66,46.49,21,Yes,Billing Error ,
9170,28-10-2024,YYC-DT,10,1.18,148.13,28-10-2024,07-02-2024,CALGARY DOWNTOWN,N,4,101.22,48.72,11,TRUE,,3.5
10004,08-06-2020,YYC-DT,13,0,194.85,08-06-2020,19-05-2021,Calg Downtown,N,71,4096.84,55.46,12,Y,website issue,3.5
7556,04-04-2019,online,18,1.25,107.89,04-04-2019,06-01-2022,Online,,89,6930.54,77.06,12,FALSE,,3.6
11404,20-10-2019,YYC-DT,19,0,87.83,20-10-2019,25-10-2023,Calgary Downtown  ,N,77,4408.14,56.22,18,0,None,3.6
4376,11-04-2022,YYC-NW,7,0,172.26,11-04-2022,08-09-2022,CALGARY NW,Y,20,897.18,50.13,8,FALSE,None,5.2
2762,22-10-2022,YYC-NW,6,0,91.58,22-10-2022,25-10-2023,Calgary Nw,FALSE,,,70.12,2,0,None,4.1
7901,14-08-2024,YYC-NW ,7,2.85,202.23,14-08-2024,01-12-2024,Calg NW,N,1,37.41,35.94,6,0,None ,4.4
117,30-11-2023,YYC-dt,10,0,95.5,30-11-2023,10-06-2024,CALGARY DOWNTOWN,FALSE,10,412.34,53.48,7,N,,4.3
5980,31-10-2020,YYC-se,5,,36.37,31-10-2020,,calgary se,Yes,18,657.81,33.53,,FALSE,none,4.7
5054,12-03-2020,YYC-NW,,,66.63,12-03-2020,18-03-2021,calgary nw,N,81,5967.25,74.07,10,1,WebsiteIssue,3.5
10735,03-07-2021,YYC SE,13,0.74,54.87,,31-08-2024,Calgary SE  ,N,51,3531.74,71.84,8,Yes,,2.7
10461,18-04-2019,YYC-DT,4,2.51,161.5,18-04-2019,28-03-2021,calgary downtown,FALSE,33,959.33,30.05,4,FALSE,None ,
4280,11-10-2021,YYC DT,15,2.53,83.79,11-10-2021,06-11-2022,Calgary Downtown,No,53,3866.36,73.95,12,0,NONE,3.3
11550,05-05-2020,YYC-SE,6,1.29,81.44,05-05-2020,28-02-2021,Calgary SE,,26,1447.59,,3,N,None,4.2
11289,,YYC-DT,12,,127.47,23-12-2019,15-05-2022,Calgary Downtown,FALSE,48,1964.07,41.49,11,0,None,4.1
3453,18-03-2024,YYC DT,8,1.62,166.44,18-03-2024,26-09-2024,Calgary Downtown  ,FALSE,5,249.47,,6,,None,4.1
1698,09-10-2024,YYC-DT,19,0.79,82.51,09-10-2024,26-02-2024,Calgary Downtown,FALSE,5,119.14,32.63,11,FALSE,NONE,4.2
7040,12-03-2022,YYC NW,17,,169.79,12-03-2022,15-04-2024,calgary nw,FALSE,37,1052.36,27.4,13,FALSE,NONE,4.6
8221,26-11-2023,ONLINE ,14,0,134.39,26-11-2023,25-02-2024,Online,No,15,571.45,43.49,13,0,none,3.3
11191,06-02-2024,ONLINE,20,0.85,7.3,06-02-2024,29-10-2024,Online,0,12,351.61,24.11,8,1,Damaged Book ,2.8
10703,06-03-2020,ONLINE ,5,0,123.79,06-03-2020,02-06-2024,ONLINE,Yes,,634.54,40.6,2,No,None ,
9935,14-05-2021,YYC-NW,16,0.41,333.83,14-05-2021,14-08-2023,Calg NW,No,,1699.27,,20,Yes,DamagedBook,3.4
6579,10-11-2024,YYC-DT,15,2.8,219.94,10-11-2024,10-07-2024,Calgary Downtown,FALSE,2,259.67,87.95,14,No,None,3
4530,26-11-2019,ONLINE,11,0,191.07,26-11-2019,17-06-2022,Online  ,No,58,4189.75,,15,FALSE,none,4.5
4264,14-09-2020,YYC-SE,10,0.4,25.83,14-09-2020,02-02-2023,Calg SE,FALSE,43,1801.58,39.89,10,N,None,4
301,04-12-2022,YYC-NW,18,0,330.31,04-12-2022,04-07-2024,CALGARY NW,,25,669.38,29.31,11,0,,4.1
6219,12-04-2019,YYC-DT ,18,2.81,163.22,12-04-2019,09-09-2023,Calgary Downtown,Yes,112,17480.3,,20,No,NONE,4.8
10590,08-03-2024,YYC-NW ,7,0.86,34.56,08-03-2024,18-06-2024,Calgary NW,N,2,179.9,46.03,3,Y,Website Issue,4
11530,05-11-2019,yyc-dt,,0,307.71,05-11-2019,26-06-2023,Calgary Downtown,N,28,1735.61,64.59,,1,Website Issue,3.7
1171,16-12-2019,YYC DT,4,1.22,173.85,16-12-2019,14-12-2020,Calg Downtown,0,9,880.29,87.04,,FALSE,None ,3.5
4165,05-09-2023,YYC-nw,4,1.77,189.86,05-09-2023,25-08-2024,CALGARY NW,N,3,132.39,63,1,N,,3
1808,08-10-2023,YYC-SE,,1.8,149.38,08-10-2023,28-12-2024,Calgary SE  ,N,3,57.79,,0,1,billing error,4.2
